Id;URL;FullName;FirstName;Status;Race;Gender;Nationality;Parent(s);Child(ren);Relative(s);Partner(s);Profession;Abilities
305;https://witcher.fandom.com/wiki/Dalia;Dalia;Dalia;;Human;Female;;{'https://witcher.fandom.com/wiki/Mestvin': 'Mestvin (father)'};;;{'https://witcher.fandom.com/wiki/Gaspard': 'Gaspard (husband)'};;
306;https://witcher.fandom.com/wiki/Detchka;Detchka;Detchka;;Human;Female;;;;;;;
307;https://witcher.fandom.com/wiki/Drunken_ferryman;Drunken ferryman;Drunken;;Human;Male;;;;;;Ferryman;
308;https://witcher.fandom.com/wiki/Dunca;Dunca;Dunca;;Dryad;Female;Brokilonian;;;;;Guard of Brokilon;
309;https://witcher.fandom.com/wiki/Ebbing_quadruplets;Ebbing quadruplets;Ebbing;;Human;;;;;;;;
310;https://witcher.fandom.com/wiki/Eliza;Eliza;Eliza;;Human;Female;;;{'https://witcher.fandom.com/wiki/Kistrin': 'Kistrin (son, possibly)'};{'https://witcher.fandom.com/wiki/Freixenet': 'Freixenet (brother)'};{'https://witcher.fandom.com/wiki/Ervyll': 'Ervyll (husband)'};;
311;https://witcher.fandom.com/wiki/Eyck_of_Denesle;Eyck of Denesle;Eyck;;Human;Male;;;{'https://witcher.fandom.com/wiki/Siegfried_of_Denesle': 'Siegfried of Denesle (son)'};;{'https://witcher.fandom.com/wiki/Sophia_of_Denesle': 'Sophia of Denesle (wife)'};Knight errant;
312;https://witcher.fandom.com/wiki/Gar;Gar;Gar;;Human;Male;Crinfrider;;;;;Mercenary;
313;https://witcher.fandom.com/wiki/Gaspard_Drouhard;Gaspard Drouhard;Gaspard;;Human;Male;;{'https://witcher.fandom.com/wiki/Teleri_Drouhard': 'Teleri Drouhard (father)'};;;{'https://witcher.fandom.com/wiki/Dalia': 'Dalia (wife)'};;
314;https://witcher.fandom.com/wiki/Goldencheeks;Goldencheeks;Goldencheeks;;Human;Female;;;{'https://witcher.fandom.com/wiki/Nadbor': 'Nadbor (son)', 'https://witcher.fandom.com/wiki/Sulik': 'Sulik (son)', 'https://witcher.fandom.com/wiki/Ciri': 'Ciri (adopted daughter, temporarily)'};;{'https://witcher.fandom.com/wiki/Yurga': 'Yurga (husband)'};;
315;https://witcher.fandom.com/wiki/Gorazd;Gorazd;Gorazd;Deceased (killed during the Battle of Sodden Hill);Unknown;Male;;;;;;Mage;Magic
316;https://witcher.fandom.com/wiki/Gritzi;Gritzi;Gritzi;;Human;;;;;;;;
317;https://witcher.fandom.com/wiki/Gyllenstiern;Gyllenstiern;Gyllenstiern;;Human;Male;;;;;;Royal chancellor;
318;https://witcher.fandom.com/wiki/Herbolth;Herbolth;Herbolth;;Human;Male;;;;;;Alderman of Aedd Gynvael;
319;https://witcher.fandom.com/wiki/Ivo_Mirce;Ivo Mirce;Ivo;;Human;Male;;;;;;"Bodyguard
Criminal";
320;https://witcher.fandom.com/wiki/Joachim_Schwann;Joachim Schwann;Joachim;;Human;Male;;;;;;Tax collector;
321;https://witcher.fandom.com/wiki/Juan_Pablo_Vassermiller;Juan Pablo Vassermiller;Juan;;Human;Male;;;;{'https://witcher.fandom.com/wiki/Putzi': 'Putzi (sibling)', 'https://witcher.fandom.com/wiki/Gritzi': 'Gritzi (sibling)', 'https://witcher.fandom.com/wiki/Mitzi': 'Mitzi (sibling)'};;;
322;https://witcher.fandom.com/wiki/Junghans;Junghans;Junghans;Deceased (shot with an arrow by Braenn);Human;Male;;;;;;"Brigand
Ranger";
323;https://witcher.fandom.com/wiki/Kennet;Kennet;Kennet;;Human;Male;Crinfrider;;;;;Mercenary;
324;https://witcher.fandom.com/wiki/Kreve;Kreve;Kreve;;Unknown;;;;;;;;
325;https://witcher.fandom.com/wiki/Lawdbor;Lawdbor;Lawdbor;Deceased (killed during the Battle of Sodden Hill);Human;Male;;;;;;Mage;Magic
326;https://witcher.fandom.com/wiki/Levecque;Levecque;Levecque;Deceased (killed by Geralt of Rivia);Human;Male;;;;;;Brigand;
327;https://witcher.fandom.com/wiki/Marck;Marck;Marck;Deceased (killed by dryads);Human;Male;;;;;;Squire;
328;https://witcher.fandom.com/wiki/Mestvin;Mestvin;Mestvin;;Human;Male;;;{'https://witcher.fandom.com/wiki/Dalia': 'Dalia (daughter)'};;;Boat captain;
329;https://witcher.fandom.com/wiki/Mitzi;Mitzi;Mitzi;;Human;;;;;;;;
330;https://witcher.fandom.com/wiki/Mor%C3%A9nn;Morénn;Morénn;Deceased;Dryad;Female;Brokilonian;;;;;Defender of Brokilon;
331;https://witcher.fandom.com/wiki/Muskrat;Muskrat;Muskrat;;Human;Male;;;;;;Merchant;
332;https://witcher.fandom.com/wiki/Myrgtabrakke;Myrgtabrakke;Myrgtabrakke;;Green dragon;Female;;;{'https://witcher.fandom.com/wiki/Saesenthessis': 'Saesenthessis (daughter)'};;{'https://witcher.fandom.com/wiki/Villentretenmerth': 'Villentretenmerth (male mate)'};;
333;https://witcher.fandom.com/wiki/Nadbor;Nadbor;Nadbor;;Human;Male;;{'https://witcher.fandom.com/wiki/Yurga': 'Yurga (father)', 'https://witcher.fandom.com/wiki/Goldencheeks': 'Goldencheeks (mother)'};;{'https://witcher.fandom.com/wiki/Sulik': 'Sulik (brother)'};;;
334;https://witcher.fandom.com/wiki/Nelumbo;Nelumbo;Nelumbo;;Unknown;;;;;;;;
335;https://witcher.fandom.com/wiki/Pokvit;Pokvit;Pokvit;;Human;Male;;;{'https://witcher.fandom.com/wiki/Vell': 'Vell (son)'};;;"Carter
Servant";
336;https://witcher.fandom.com/wiki/Putzi;Putzi;Putzi;;Human;;;;;;;;
337;https://witcher.fandom.com/wiki/Rhundurin;Rhundurin;Rhundurin;Deceased;Dwarf;Male;;;;;;;
338;https://witcher.fandom.com/wiki/Rhyd;Rhyd;Rhyd;Deceased;Human;Male;;;;;;;
339;https://witcher.fandom.com/wiki/Roedskilde;Roedskilde;Roedskilde;;Unknown;Male;;;;;;Mage;Magic
340;https://witcher.fandom.com/wiki/Sheepbagger;Sheepbagger;Sheepbagger;Deceased (killed by Villentretenmerth);Human;Male;Barefield;;;;;Cobbler;
341;https://witcher.fandom.com/wiki/Sorrel;Sorrel;Sorrel;Deceased (killed by Véa);Human;Male;;;;;;Innkeeper;
342;https://witcher.fandom.com/wiki/Sulik;Sulik;Sulik;;Human;Male;;{'https://witcher.fandom.com/wiki/Yurga': 'Yurga (father)', 'https://witcher.fandom.com/wiki/Goldencheeks': 'Goldencheeks (mother)'};;{'https://witcher.fandom.com/wiki/Nadbor': 'Nadbor (brother)'};;;
343;https://witcher.fandom.com/wiki/Sulimir;Sulimir;Sulimir;;Unknown;Male;;;;;;Merchant;
344;https://witcher.fandom.com/wiki/Sword_of_Destiny_minor_characters;Sword of Destiny minor characters;Sword;Deceased (killed by Véa);Human;Male;;;;;;Innkeeper;
345;https://witcher.fandom.com/wiki/Teleri_Drouhard;Teleri Drouhard;Teleri;;Human;Male;;;{'https://witcher.fandom.com/wiki/Gaspard_Drouhard': 'Gaspard Drouhard (son)'};;;Spice merchant;
346;https://witcher.fandom.com/wiki/Ther_Lukokian;Ther Lukokian;Ther;;Human;Male;Zangvebarian;;;;;Factor;
347;https://witcher.fandom.com/wiki/T%C3%A9a;Téa;Téa;;Human;Female;;;;;;Faithel;Swordsmanship
348;https://witcher.fandom.com/wiki/Vanda;Vanda;Vanda;Deceased (drowned);Human;Female;[1];;;;;;
349;https://witcher.fandom.com/wiki/Vell;Vell;Vell;;Human;Male;;{'https://witcher.fandom.com/wiki/Pokvit': 'Pokvit (father)'};;;;Servant;
350;https://witcher.fandom.com/wiki/Vertvern;Vertvern;Vertvern;;Unknown;Male;;;;;{'https://witcher.fandom.com/wiki/Cynthia_(ballad_subject)': 'Cynthia (ballad subject) (partner)'};;
351;https://witcher.fandom.com/wiki/Vespula;Vespula;Vespula;;Human;Female;;;;;{'https://witcher.fandom.com/wiki/Dandelion': 'Dandelion (lover, formerly)'};Laundress;
352;https://witcher.fandom.com/wiki/Veverka;Veverka;Veverka;;Human;Female;;;;;;;
353;https://witcher.fandom.com/wiki/Vimme_Vivaldi;Vimme Vivaldi;Vimme;;Dwarf;Male;;;;{'https://witcher.fandom.com/wiki/Golan_Vivaldi': 'Golan Vivaldi (cousin)', 'https://witcher.fandom.com/wiki/Igor_Vivaldi': 'Igor Vivaldi (unknown relation)'};;Banker;
354;https://witcher.fandom.com/wiki/Viraxas;Viraxas;Viraxas;;Human;Male;;{'https://witcher.fandom.com/wiki/Belohun': 'Belohun (father)'};{'https://witcher.fandom.com/wiki/Tarrand': 'Tarrand (son)'};{'https://witcher.fandom.com/wiki/Egmund': 'Egmund (half-brother)', 'https://witcher.fandom.com/wiki/Elmer': 'Elmer (half-brother)', 'https://witcher.fandom.com/wiki/Xander': 'Xander (half-brother)'};{'https://witcher.fandom.com/wiki/Ildiko_Breckl': 'Ildiko Breckl (wife)'};Mercenary (formerly);
355;https://witcher.fandom.com/wiki/Voymir_(knight);Voymir;Voymir;;Human;Male;;;;;;Knight;
356;https://witcher.fandom.com/wiki/V%C3%A9a;Véa;Véa;;Human;Female;;;;;;Faithel;Swordsmanship
357;https://witcher.fandom.com/wiki/Yurga;Yurga;Yurga;;Human;Male;;;{'https://witcher.fandom.com/wiki/Nadbor': 'Nadbor (son)', 'https://witcher.fandom.com/wiki/Sulik': 'Sulik (son)'};;{'https://witcher.fandom.com/wiki/Goldencheeks': 'Goldencheeks (wife)'};Merchant;
358;https://witcher.fandom.com/wiki/Zelest;Zelest;Zelest;;Human;Male;;;;;;"Bailiff
Steward";
359;https://witcher.fandom.com/wiki/Aarhenius_Krantz;Aarhenius Krantz;Aarhenius;;Human;Male;;;;;;"Alchemist
Astrologer
Astronomer
Sage";
360;https://witcher.fandom.com/wiki/Abonde;Abonde;Abonde;;Unknown;Female;;;;;;Student;
361;https://witcher.fandom.com/wiki/Adam_Pangratt;Adam Pangratt;Adam;;Human;Male;;;;;;Mercenary;
362;https://witcher.fandom.com/wiki/Adela_Marta;Adela Marta;Adela;Deceased;Human;Female;;{'https://witcher.fandom.com/wiki/Henri_III': 'Henri III (father, apparently)'};{'https://witcher.fandom.com/wiki/Carolina_Roberta': 'Carolina Roberta (daughter)'};{'https://witcher.fandom.com/wiki/Anna_Henrietta': 'Anna Henrietta (great-granddaughter)'};{'https://witcher.fandom.com/wiki/Torres': 'Torres (husband)'};;
363;https://witcher.fandom.com/wiki/Aillil_Mawr_Dyffryn_aep_Ceallach;Aillil Mawr Dyffryn aep Ceallach;Aillil;Deceased (killed during the uprising in Nazair);Human;Male;;{'https://witcher.fandom.com/wiki/Ceallach_aep_Gruffyd': 'Ceallach aep Gruffyd (father)', 'https://witcher.fandom.com/wiki/Mawr': 'Mawr (mother)'};;{'https://witcher.fandom.com/wiki/Dheran_aep_Ceallach': 'Dheran aep Ceallach (brother)', 'https://witcher.fandom.com/wiki/Cahir_Mawr_Dyffryn_aep_Ceallach': 'Cahir Mawr Dyffryn aep Ceallach (brother)', 'https://witcher.fandom.com/wiki/Gruffyd': 'Gruffyd (grandfather)'};;Soldier;
364;https://witcher.fandom.com/wiki/Albert_Solpietra;Albert Solpietra;Albert;;Human;Male;;;;;;Physics student;
365;https://witcher.fandom.com/wiki/Alcides_Fierabras;Alcides Fierabras;Alcides;;Human;Male;;;;;;Steward;
366;https://witcher.fandom.com/wiki/Alo%C3%AB_Hildebrandt;Aloë Hildebrandt;Aloë;;Halfling;Female;;{'https://witcher.fandom.com/wiki/Rocco_Hildebrandt': 'Rocco Hildebrandt (father)', 'https://witcher.fandom.com/wiki/Incarvilia_Hildebrandt': 'Incarvilia Hildebrandt (mother)'};;{'https://witcher.fandom.com/wiki/Yasmin_Hildebrandt': 'Yasmin Hildebrandt (sister)', 'https://witcher.fandom.com/wiki/Impatientia_Vanderbeck': 'Impatientia Vanderbeck (cousin)', 'https://witcher.fandom.com/wiki/Tara_Hildebrandt': 'Tara Hildebrandt (unknown relation)'};;;
367;https://witcher.fandom.com/wiki/Amadis_de_Trastamara;Amadis de Trastamara;Amadis;;Human;Male;;;;;;;
368;https://witcher.fandom.com/wiki/Andy_Biberveldt;Andy Biberveldt;Andy;;Halfling;Male;;;;{'https://witcher.fandom.com/wiki/Begonia_Biberveldt': 'Begonia Biberveldt (unknown relation)', 'https://witcher.fandom.com/wiki/Dainty_Biberveldt': 'Dainty Biberveldt (unknown relation)'};;;
369;https://witcher.fandom.com/wiki/Angoul%C3%AAme;Angoulême;Angoulême;Deceased (succumbed to a spear wound);Human;Female;;;;;;;Swordsmanship
370;https://witcher.fandom.com/wiki/Anna_Henrietta;Anna Henrietta;Anna;;Human;Female;;{};;{'https://witcher.fandom.com/wiki/Emhyr_var_Emreis': 'Emhyr var Emreis (cousin, unknown degree)', 'https://witcher.fandom.com/wiki/Fringilla_Vigo': 'Fringilla Vigo (relative)', 'https://witcher.fandom.com/wiki/Sylvia_Anna': 'Sylvia Anna (sister)', 'https://witcher.fandom.com/wiki/Ciri': 'Ciri (aunt)', 'https://witcher.fandom.com/wiki/Notturna': 'Notturna (great-grandmother)'};{'https://witcher.fandom.com/wiki/Raymund': 'Raymund (husband, deceased)', 'https://witcher.fandom.com/wiki/Dandelion': 'Dandelion (lover, formerly)'};;
371;https://witcher.fandom.com/wiki/Ardal_aep_Dahy;Ardal aep Dahy;Ardal;Deceased (food poisoning)[2] (or self-poisoning)[3];Human;Male;;;;;;;
372;https://witcher.fandom.com/wiki/Aristoteles_Bobeck;Aristoteles Bobeck;Aristoteles;;Human;Male;;;;;;;
373;https://witcher.fandom.com/wiki/Arthur;Arthur;Arthur;;Human;Male;;;;;;;
374;https://witcher.fandom.com/wiki/Artorius_Vigo;Artorius Vigo;Artorius;;Human;Male;;;;{'https://witcher.fandom.com/wiki/Fringilla_Vigo': 'Fringilla Vigo (niece)'};;Mage;Illusion magic
375;https://witcher.fandom.com/wiki/Auberon_Muircetach;Auberon Muircetach;Auberon;Deceased (poisoned by Eredin);Aen Elle Elf;Male;Tir ná Lia;;{'https://witcher.fandom.com/wiki/Lara_Dorren': 'Lara Dorren (daughter)'};{'https://witcher.fandom.com/wiki/Riannon': 'Riannon (granddaughter)', 'https://witcher.fandom.com/wiki/Ciri': 'Ciri (descendant)'};{'https://witcher.fandom.com/wiki/Shiadhal': 'Shiadhal (partner)'};;
376;https://witcher.fandom.com/wiki/Aubry_(second_born);Aubry;Aubry;Deceased (killed during the Battle of Brenna);Human;Male;;{'https://witcher.fandom.com/wiki/Anzelm_Aubry': 'Anzelm Aubry (father)'};;{};;Soldier;
377;https://witcher.fandom.com/wiki/Avallac%27h;Avallac'h;Avallac'h;;Aen Elle Elf;Male;Tir ná Lia;;{'https://witcher.fandom.com/wiki/Caranthir_Ar-Feiniel': 'Caranthir Ar-Feiniel (foster child)'};;{'https://witcher.fandom.com/wiki/Lara_Dorren': 'Lara Dorren (arranged, broken off)'};;"Magic
Divination
Interdimensional travelling between Tir ná Béa Arainne and Tir ná Lia"
378;https://witcher.fandom.com/wiki/Barclay_Els;Barclay Els;Barclay;Deceased (killed by a chelonodrake);Dwarf;Male;;;;;;;
379;https://witcher.fandom.com/wiki/Berengar_Leuvaarden;Berengar Leuvaarden;Berengar;;Human;Male;;;;;;;
380;https://witcher.fandom.com/wiki/Bernie_Hofmeier;Bernie Hofmeier;Bernie;;Halfling;Male;;;{'https://witcher.fandom.com/wiki/Franklin_Hofmeier': 'Franklin Hofmeier (son)', 'https://witcher.fandom.com/wiki/Cinia_Hofmeier': 'Cinia Hofmeier (daughter)', 'https://witcher.fandom.com/wiki/Tangerinka_Hofmeier': 'Tangerinka Hofmeier (daughter)'};{'https://witcher.fandom.com/wiki/Didi_Hofmeier': 'Didi Hofmeier (unknown relation)', 'https://witcher.fandom.com/wiki/Holofernes_Hofmeier': 'Holofernes Hofmeier (unknown relation)', 'https://witcher.fandom.com/wiki/Sam_Hofmeier': 'Sam Hofmeier (unknown relation)'};{'https://witcher.fandom.com/wiki/Petunia_Hofmeier': 'Petunia Hofmeier (wife)'};Farmer;
381;https://witcher.fandom.com/wiki/Bertram_Skellen;Bertram Skellen;Bertram;;Human;Male;;;{'https://witcher.fandom.com/wiki/Stefan_Skellen': 'Stefan Skellen (son)'};;;;
382;https://witcher.fandom.com/wiki/Blasco_Grant;Blasco Grant;Blasco;;Dwarf;Male;;;;;;Soldier;
383;https://witcher.fandom.com/wiki/Blenheim_Blenckert;Blenheim Blenckert;Blenheim;;Human;Male;;;;;;Soldier;
384;https://witcher.fandom.com/wiki/Boreas_Mun;Boreas Mun;Boreas;;Human;Male;;;;;;Tracker;
385;https://witcher.fandom.com/wiki/Braathens;Braathens;Braathens;Deceased (burned alive);Human;Male;;;;;;Mage;
386;https://witcher.fandom.com/wiki/Bucephalus;Bucephalus;Bucephalus;;Unknown;Male;;;;;;;
387;https://witcher.fandom.com/wiki/Cairbre_aep_Diared;Cairbre aep Diared;Cairbre;Deceased (hanged at Drakenborg);Aen Seidhe Elf;Male;;;;;;Soldier;Swordsmanship
388;https://witcher.fandom.com/wiki/Carolina_Roberta;Carolina Roberta;Carolina;Deceased;Human;Female;;{'https://witcher.fandom.com/wiki/Adela_Marta': 'Adela Marta (mother)', 'https://witcher.fandom.com/wiki/Torres': 'Torres (father)'};;{'https://witcher.fandom.com/wiki/Anna_Henrietta': 'Anna Henrietta (granddaughter)', 'https://witcher.fandom.com/wiki/Sylvia_Anna': 'Sylvia Anna (granddaughter)'};{'https://witcher.fandom.com/wiki/Roger_of_Toussaint': 'Roger of Toussaint (speculative husband)'};;
389;https://witcher.fandom.com/wiki/Carthia_van_Canten;Carthia van Canten;Carthia;;Human;Female;;;;;;"Informant
Spy";
390;https://witcher.fandom.com/wiki/Cedric_(king);Cedric;Cedric;Deceased;Human;Male;;{'https://witcher.fandom.com/wiki/Goidemar': 'Goidemar (father)', 'https://witcher.fandom.com/wiki/Adda_of_Cidaris': 'Adda of Cidaris (mother)'};{'https://witcher.fandom.com/wiki/Griffin_of_Temeria': 'Griffin of Temeria (son)'};{'https://witcher.fandom.com/wiki/Amavet': 'Amavet (half-brother)', 'https://witcher.fandom.com/wiki/Adela': 'Adela (half-sister)', 'https://witcher.fandom.com/wiki/Fiona': 'Fiona (half-sister)'};{'https://witcher.fandom.com/wiki/Berengaria_Thyssen': 'Berengaria Thyssen (wife)'};;
391;https://witcher.fandom.com/wiki/Chevron_Knight;Chevron Knight;Chevron;Uncertain;Human;Male;;;;;;Knight errant;
392;https://witcher.fandom.com/wiki/Cinead_var_Anahid;Cinead var Anahid;Cinead;;Human;Female;;{'https://witcher.fandom.com/wiki/Eviva': 'Eviva (mother)'};;{'https://witcher.fandom.com/wiki/Mawr': 'Mawr (sister)', 'https://witcher.fandom.com/wiki/Assire_var_Anahid': 'Assire var Anahid (aunt)', 'https://witcher.fandom.com/wiki/Aillil_aep_Ceallach': 'Aillil aep Ceallach (nephew)', 'https://witcher.fandom.com/wiki/Dheran_aep_Ceallach': 'Dheran aep Ceallach (nephew)', 'https://witcher.fandom.com/wiki/Cahir': 'Cahir (nephew)'};;;
393;https://witcher.fandom.com/wiki/Ciri_(Jarre%27s_granddaughter);Ciri;Ciri;;Human;Female;;;;{'https://witcher.fandom.com/wiki/Jarre': 'Jarre (grandfather)', 'https://witcher.fandom.com/wiki/Lucienne': 'Lucienne (grandmother)'};;;
394;https://witcher.fandom.com/wiki/Condwiramurs_Tilly;Condwiramurs Tilly;Condwiramurs;;Unknown;Female;;;;;;Mage (Oneiromancer);
395;https://witcher.fandom.com/wiki/Count_Broinne;Count Broinne;Count;;Human;Male;;;;;{'https://witcher.fandom.com/wiki/Dervla_Tryffin_Broinne': 'Dervla Tryffin Broinne (wife)'};;
396;https://witcher.fandom.com/wiki/Count_de_Ruyter;Count de Ruyter;Count;Deceased (killed in a battle);Unknown;Male;;;{'https://witcher.fandom.com/wiki/Jolanta_de_Ruyter': 'Jolanta de Ruyter (daughter)', 'https://witcher.fandom.com/wiki/Julia_de_Ruyter': 'Julia de Ruyter (daughter)', 'https://witcher.fandom.com/wiki/Joanna_de_Ruyter': 'Joanna de Ruyter (daughter)'};;{'https://witcher.fandom.com/wiki/Muriel': 'Muriel (wife)'};;
397;https://witcher.fandom.com/wiki/Cyprian_Fripp_the_younger;Cyprian Fripp the younger;Cyprian;Deceased (killed by Ciri);Human;Male;;;;{'https://witcher.fandom.com/wiki/Cyprian_Fripp_the_elder': 'Cyprian Fripp the elder (brother)'};;Professional killer;Swordsmanship
398;https://witcher.fandom.com/wiki/Cyrus_Engelkind_Hemmelfart;Cyrus Engelkind Hemmelfart;Cyrus;;Human;Male;;;;;;Priest of the Eternal Fire;
399;https://witcher.fandom.com/wiki/Dacre_Silifant;Dacre Silifant;Dacre;;Human;Male;;;;;;;
400;https://witcher.fandom.com/wiki/Debora;Debora;Debora;Deceased (died of typhus);Human;Female;;;;;;Priestess;
401;https://witcher.fandom.com/wiki/Dede_Vargas;Dede Vargas;Dede;Deceased (killed by Ciri);Human;Male;;;;;;Professional assassin;Swordsmanship
402;https://witcher.fandom.com/wiki/Dennis_Cranmer;Dennis Cranmer;Dennis;;Dwarf;Male;;;;{};;Guard captain;
403;https://witcher.fandom.com/wiki/Deuslax;Deuslax;Deuslax;;Human;Male;;;;;;Soldier;
404;https://witcher.fandom.com/wiki/Devlin_aep_Meara;Devlin aep Meara;Devlin;Unknown;Human;Male;;;;;;Soldier;
405;https://witcher.fandom.com/wiki/Dheran_Mawr_Dyffryn_aep_Ceallach;Dheran Mawr Dyffryn aep Ceallach;Dheran;;Human;Male;;{'https://witcher.fandom.com/wiki/Ceallach_aep_Gruffyd': 'Ceallach aep Gruffyd (father)', 'https://witcher.fandom.com/wiki/Mawr': 'Mawr (mother)'};;{'https://witcher.fandom.com/wiki/Aillil_aep_Ceallach': 'Aillil aep Ceallach (brother)', 'https://witcher.fandom.com/wiki/Cahir_Mawr_Dyffryn_aep_Ceallach': 'Cahir Mawr Dyffryn aep Ceallach (brother)', 'https://witcher.fandom.com/wiki/Gruffyd': 'Gruffyd (grandfather)', 'https://witcher.fandom.com/wiki/Dyffryn': 'Dyffryn (great-grandfather)'};;;
406;https://witcher.fandom.com/wiki/Didi_Hofmeier;Didi Hofmeier;Didi;;Halfling;Male;;;;;;;
407;https://witcher.fandom.com/wiki/Digod;Digod;Digod;;Human;Male;;;;;;Soldier;
408;https://witcher.fandom.com/wiki/Dominik_Bombastus_Houvenaghel;Dominik Bombastus Houvenaghel;Dominik;Deceased;Human;Male;;;;{'https://witcher.fandom.com/wiki/Leo_Bonhart': 'Leo Bonhart (cousin)'};;Merchant;
409;https://witcher.fandom.com/wiki/Draakul;Draakul;Draakul;;Unknown;Male;;;;;;;
410;https://witcher.fandom.com/wiki/Dyffryn;Dyffryn;Dyffryn;;Human;Male;;;{'https://witcher.fandom.com/wiki/Gruffyd': 'Gruffyd (son)'};{'https://witcher.fandom.com/wiki/Ceallach_aep_Gruffyd': 'Ceallach aep Gruffyd (grandson)', 'https://witcher.fandom.com/wiki/Aillil_Mawr_Dyffryn_aep_Ceallach': 'Aillil Mawr Dyffryn aep Ceallach (great-grandson)', 'https://witcher.fandom.com/wiki/Dheran_aep_Ceallach': 'Dheran aep Ceallach (great-grandson)', 'https://witcher.fandom.com/wiki/Cahir': 'Cahir (great-grandson)'};;;
411;https://witcher.fandom.com/wiki/Elkana_Foster;Elkana Foster;Elkana;Deceased (killed during the Battle of Mayena);Dwarf;Male;;;;;;Soldier;
412;https://witcher.fandom.com/wiki/Emmerich_Gottschalk;Emmerich Gottschalk;Emmerich;;Human;Male;;;;;;Professor;
413;https://witcher.fandom.com/wiki/Eredin_Br%C3%A9acc_Glas;Eredin Bréacc Glas;Eredin;Deceased (games, killed by Geralt);Aen Elle Elf;Male;Tir ná Lia;;;;;;"Swordsmanship
Horsemanship
Teleportation
Magic"
414;https://witcher.fandom.com/wiki/Eudora_Breckenriggs;Eudora Breckenriggs;Eudora;;Dwarf;Female;;;;;{'https://witcher.fandom.com/wiki/Zoltan_Chivay': 'Zoltan Chivay (fiancé)'};;
415;https://witcher.fandom.com/wiki/Evangelina_Parr;Evangelina Parr;Evangelina;;Unknown;Female;;;;;;Prostitute;
416;https://witcher.fandom.com/wiki/Eviva_var_Anahid;Eviva var Anahid;Eviva;;Human;Female;;;{'https://witcher.fandom.com/wiki/Cinead_var_Anahid': 'Cinead var Anahid (daughter)', 'https://witcher.fandom.com/wiki/Mawr': 'Mawr (daughter)'};{'https://witcher.fandom.com/wiki/Assire_var_Anahid': 'Assire var Anahid (sister)', 'https://witcher.fandom.com/wiki/Aillil_aep_Ceallach': 'Aillil aep Ceallach (son-in-law)', 'https://witcher.fandom.com/wiki/Dheran_aep_Ceallach': 'Dheran aep Ceallach (grandson)', 'https://witcher.fandom.com/wiki/Cahir': 'Cahir (grandson)'};;;
417;https://witcher.fandom.com/wiki/Fabio_Sachs;Fabio Sachs;Fabio;Deceased (disease);Human;Male;;{'https://witcher.fandom.com/wiki/Fabio_Sachs_(senior)': 'Fabio Sachs (senior) (father)'};;;;"Explorer
Bank clerk (formerly)";
418;https://witcher.fandom.com/wiki/Fergus_var_Emreis;Fergus var Emreis;Fergus;Deceased (murdered by the Usurper);Human;Male;;{'https://witcher.fandom.com/wiki/Torres_var_Emreis': 'Torres var Emreis (father)'};{'https://witcher.fandom.com/wiki/Emhyr_var_Emreis': 'Emhyr var Emreis (son)'};;;;
419;https://witcher.fandom.com/wiki/Fisher_King_(lover_of_Nimue);Fisher King;Fisher;;Human;Male;;;;;{'https://witcher.fandom.com/wiki/Nimue': 'Nimue (lover)'};;
420;https://witcher.fandom.com/wiki/Fitz-Oesterlen_(cadet);Fitz-Oesterlen;Fitz-Oesterlen;;Human;Male;(?);;;{'https://witcher.fandom.com/wiki/Shilard_Fitz-Oesterlen': 'Shilard Fitz-Oesterlen (unknown relation)'};;;
421;https://witcher.fandom.com/wiki/Forest_Gramps;Forest Gramps;Forest;Deceased (killed by Ciri);Human;Male;;;;;;;
422;https://witcher.fandom.com/wiki/Fulko_Artevelde;Fulko Artevelde;Fulko;;Human;Male;;;;;;Prefect;
423;https://witcher.fandom.com/wiki/Fuson;Fuson;Fuson;;Human;Male;;;;;;Shoemaker;
424;https://witcher.fandom.com/wiki/Gardik;Gardik;Gardik;Deceased;Half-elf;Male;;{'https://witcher.fandom.com/wiki/Geddes': 'Geddes (father)', 'https://witcher.fandom.com/wiki/Vinifrida': 'Vinifrida (mother)'};{'https://witcher.fandom.com/wiki/Goidemar': 'Goidemar (son)', 'https://witcher.fandom.com/wiki/Leticia_Charbonneau': 'Leticia Charbonneau (illegitimate daughter)'};{'https://witcher.fandom.com/wiki/Maria_Pulcheria': 'Maria Pulcheria (sister)'};{'https://witcher.fandom.com/wiki/Vulpia': 'Vulpia (wife)', 'https://witcher.fandom.com/wiki/Carezza_Charbonneau': 'Carezza Charbonneau (lover)'};;
425;https://witcher.fandom.com/wiki/Gefreiter_Corncrake;Gefreiter Corncrake;Gefreiter;;Human;Male;;;;;;Soldier;
426;https://witcher.fandom.com/wiki/Goulue;Goulue;Goulue;Deceased (pneumonia);Human;Female;;;;;;;
