;Book;Source;Target;Value;Normalized;Weight
122;Baptism of Fire;Ciri;Fringilla;3;0.024691358024691357;0.0021945866861741038
123;Baptism of Fire;Ciri;Geralt;24;0.2839506172839506;0.01755669348939283
124;Baptism of Fire;Ciri;Giselher;6;0.06172839506172839;0.0043891733723482075
125;Baptism of Fire;Ciri;Iskra;1;0.0;0.000731528895391368
126;Baptism of Fire;Ciri;Kayleigh;3;0.024691358024691357;0.0021945866861741038
127;Baptism of Fire;Ciri;Keira;3;0.024691358024691357;0.0021945866861741038
128;Baptism of Fire;Ciri;Lara;2;0.012345679012345678;0.001463057790782736
129;Baptism of Fire;Ciri;Margarita;3;0.024691358024691357;0.0021945866861741038
130;Baptism of Fire;Ciri;Milva;12;0.13580246913580246;0.008778346744696415
131;Baptism of Fire;Ciri;Mistle;6;0.06172839506172839;0.0043891733723482075
132;Baptism of Fire;Ciri;Muriel;1;0.0;0.000731528895391368
133;Baptism of Fire;Ciri;Nimue;1;0.0;0.000731528895391368
134;Baptism of Fire;Ciri;Pavetta;3;0.024691358024691357;0.0021945866861741038
135;Baptism of Fire;Ciri;Philippa;4;0.037037037037037035;0.002926115581565472
136;Baptism of Fire;Ciri;Riannon;2;0.012345679012345678;0.001463057790782736
137;Baptism of Fire;Ciri;Rience;1;0.0;0.000731528895391368
138;Baptism of Fire;Ciri;Sabrina;2;0.012345679012345678;0.001463057790782736
139;Baptism of Fire;Ciri;Tissaia;1;0.0;0.000731528895391368
140;Baptism of Fire;Ciri;Triss;1;0.0;0.000731528895391368
141;Baptism of Fire;Ciri;Vattier;1;0.0;0.000731528895391368
142;Baptism of Fire;Ciri;Vilgefortz;4;0.037037037037037035;0.002926115581565472
143;Baptism of Fire;Ciri;Vissegerd;2;0.012345679012345678;0.001463057790782736
144;Baptism of Fire;Ciri;Yennefer;16;0.18518518518518517;0.011704462326261888
145;Baptism of Fire;Ciri;Zoltan;5;0.04938271604938271;0.0036576444769568397
146;Baptism of Fire;Codringher;Geralt;1;0.0;0.000731528895391368
147;Baptism of Fire;Codringher;Milva;1;0.0;0.000731528895391368
148;Baptism of Fire;Codringher;Rience;1;0.0;0.000731528895391368
149;Baptism of Fire;Coinneach;Milva;4;0.037037037037037035;0.002926115581565472
150;Baptism of Fire;Connor;Milva;1;0.0;0.000731528895391368
151;Baptism of Fire;Corbett;Elen;1;0.0;0.000731528895391368
152;Baptism of Fire;Corbett;Riannon;1;0.0;0.000731528895391368
153;Baptism of Fire;Count;Daniel;1;0.0;0.000731528895391368
154;Baptism of Fire;Count;Fitz-Oesterlen;1;0.0;0.000731528895391368
155;Baptism of Fire;Count;Geralt;1;0.0;0.000731528895391368
156;Baptism of Fire;Cregennan;Francesca;1;0.0;0.000731528895391368
157;Baptism of Fire;Cregennan;Lara;6;0.06172839506172839;0.0043891733723482075
158;Baptism of Fire;Cregennan;Philippa;1;0.0;0.000731528895391368
159;Baptism of Fire;Dagorad;Elen;1;0.0;0.000731528895391368
160;Baptism of Fire;Dagorad;Lara;1;0.0;0.000731528895391368
161;Baptism of Fire;Dandelion;Daniel;1;0.0;0.000731528895391368
162;Baptism of Fire;Dandelion;Emhyr;3;0.024691358024691357;0.0021945866861741038
163;Baptism of Fire;Dandelion;Figgis;1;0.0;0.000731528895391368
164;Baptism of Fire;Dandelion;Geralt;29;0.345679012345679;0.02121433796634967
165;Baptism of Fire;Dandelion;Giselher;1;0.0;0.000731528895391368
166;Baptism of Fire;Dandelion;Milva;17;0.19753086419753085;0.012435991221653255
167;Baptism of Fire;Dandelion;Pegasus;1;0.0;0.000731528895391368
168;Baptism of Fire;Dandelion;Percival;2;0.012345679012345678;0.001463057790782736
169;Baptism of Fire;Dandelion;Philippa;1;0.0;0.000731528895391368
170;Baptism of Fire;Dandelion;Vissegerd;2;0.012345679012345678;0.001463057790782736
171;Baptism of Fire;Dandelion;Zoltan;5;0.04938271604938271;0.0036576444769568397
172;Baptism of Fire;Daniel;Foltest;1;0.0;0.000731528895391368
173;Baptism of Fire;Daniel;Geralt;4;0.037037037037037035;0.002926115581565472
174;Baptism of Fire;Daniel;Vissegerd;5;0.04938271604938271;0.0036576444769568397
175;Baptism of Fire;Dyffryn;Mawr;1;0.0;0.000731528895391368
176;Baptism of Fire;Dyffryn;Milva;1;0.0;0.000731528895391368
177;Baptism of Fire;Effenberg;Philippa;1;0.0;0.000731528895391368
178;Baptism of Fire;Effenberg;Seven;1;0.0;0.000731528895391368
179;Baptism of Fire;Effenberg;Zoltan;1;0.0;0.000731528895391368
180;Baptism of Fire;Emhyr;Fitz-Oesterlen;2;0.012345679012345678;0.001463057790782736
181;Baptism of Fire;Emhyr;Foltest;1;0.0;0.000731528895391368
182;Baptism of Fire;Emhyr;Fringilla;8;0.08641975308641975;0.005852231163130944
183;Baptism of Fire;Emhyr;Geralt;2;0.012345679012345678;0.001463057790782736
184;Baptism of Fire;Emhyr;Mawr;1;0.0;0.000731528895391368
185;Baptism of Fire;Emhyr;Milva;2;0.012345679012345678;0.001463057790782736
186;Baptism of Fire;Emhyr;Philippa;5;0.04938271604938271;0.0036576444769568397
187;Baptism of Fire;Emhyr;Riannon;1;0.0;0.000731528895391368
188;Baptism of Fire;Emhyr;Rience;1;0.0;0.000731528895391368
189;Baptism of Fire;Emhyr;Sabrina;3;0.024691358024691357;0.0021945866861741038
190;Baptism of Fire;Emhyr;Stefan;2;0.012345679012345678;0.001463057790782736
191;Baptism of Fire;Emhyr;Tissaia;1;0.0;0.000731528895391368
192;Baptism of Fire;Emhyr;Triss;1;0.0;0.000731528895391368
193;Baptism of Fire;Emhyr;Vattier;4;0.037037037037037035;0.002926115581565472
194;Baptism of Fire;Emhyr;Vilgefortz;2;0.012345679012345678;0.001463057790782736
195;Baptism of Fire;Emhyr;Vissegerd;1;0.0;0.000731528895391368
196;Baptism of Fire;Emhyr;Xarthisius;1;0.0;0.000731528895391368
197;Baptism of Fire;Emhyr;Yennefer;3;0.024691358024691357;0.0021945866861741038
198;Baptism of Fire;Ethain;Geralt;1;0.0;0.000731528895391368
199;Baptism of Fire;Falka;Fiona;2;0.012345679012345678;0.001463057790782736
200;Baptism of Fire;Falka;Francesca;2;0.012345679012345678;0.001463057790782736
201;Baptism of Fire;Falka;Fringilla;2;0.012345679012345678;0.001463057790782736
202;Baptism of Fire;Falka;Giselher;4;0.037037037037037035;0.002926115581565472
203;Baptism of Fire;Falka;Goidemar;6;0.06172839506172839;0.0043891733723482075
204;Baptism of Fire;Falka;Houtborg;3;0.024691358024691357;0.0021945866861741038
205;Baptism of Fire;Falka;Kayleigh;1;0.0;0.000731528895391368
206;Baptism of Fire;Falka;Lara;3;0.024691358024691357;0.0021945866861741038
207;Baptism of Fire;Falka;Mistle;5;0.04938271604938271;0.0036576444769568397
208;Baptism of Fire;Falka;Riannon;10;0.1111111111111111;0.0073152889539136795
209;Baptism of Fire;Falka;Sabrina;1;0.0;0.000731528895391368
210;Baptism of Fire;Falka;Servadio;2;0.012345679012345678;0.001463057790782736
211;Baptism of Fire;Falka;Stefan;1;0.0;0.000731528895391368
212;Baptism of Fire;Falka;Two;1;0.0;0.000731528895391368
213;Baptism of Fire;Falka;Vridank;2;0.012345679012345678;0.001463057790782736
214;Baptism of Fire;Fauve;Milva;1;0.0;0.000731528895391368
215;Baptism of Fire;Figgis;Geralt;1;0.0;0.000731528895391368
216;Baptism of Fire;Figgis;Milva;1;0.0;0.000731528895391368
217;Baptism of Fire;Figgis;Munro;5;0.04938271604938271;0.0036576444769568397
218;Baptism of Fire;Figgis;Percival;3;0.024691358024691357;0.0021945866861741038
219;Baptism of Fire;Figgis;Yazon;2;0.012345679012345678;0.001463057790782736
220;Baptism of Fire;Figgis;Zoltan;3;0.024691358024691357;0.0021945866861741038
221;Baptism of Fire;Filavandrel;Stefan;1;0.0;0.000731528895391368
222;Baptism of Fire;Filavandrel;Vanadain;1;0.0;0.000731528895391368
223;Baptism of Fire;Fiona;Francesca;1;0.0;0.000731528895391368
224;Baptism of Fire;Fiona;Goidemar;1;0.0;0.000731528895391368
225;Baptism of Fire;Fiona;Lara;2;0.012345679012345678;0.001463057790782736
226;Baptism of Fire;Fiona;Margarita;1;0.0;0.000731528895391368
227;Baptism of Fire;Fiona;Riannon;2;0.012345679012345678;0.001463057790782736
228;Baptism of Fire;Fiona;Yennefer;1;0.0;0.000731528895391368
229;Baptism of Fire;Fitz-Oesterlen;Vattier;1;0.0;0.000731528895391368
230;Baptism of Fire;Flourens;Milva;1;0.0;0.000731528895391368
231;Baptism of Fire;Foltest;Vissegerd;1;0.0;0.000731528895391368
232;Baptism of Fire;Francesca;Fringilla;4;0.037037037037037035;0.002926115581565472
233;Baptism of Fire;Francesca;Geralt;1;0.0;0.000731528895391368
234;Baptism of Fire;Francesca;Ida;1;0.0;0.000731528895391368
235;Baptism of Fire;Francesca;Keira;4;0.037037037037037035;0.002926115581565472
236;Baptism of Fire;Francesca;Lara;2;0.012345679012345678;0.001463057790782736
237;Baptism of Fire;Francesca;Muriel;1;0.0;0.000731528895391368
238;Baptism of Fire;Francesca;Philippa;10;0.1111111111111111;0.0073152889539136795
239;Baptism of Fire;Francesca;Riannon;3;0.024691358024691357;0.0021945866861741038
240;Baptism of Fire;Francesca;Rience;2;0.012345679012345678;0.001463057790782736
241;Baptism of Fire;Francesca;Sabrina;7;0.07407407407407407;0.005120702267739576
242;Baptism of Fire;Francesca;Sheala;4;0.037037037037037035;0.002926115581565472
243;Baptism of Fire;Francesca;Tissaia;2;0.012345679012345678;0.001463057790782736
244;Baptism of Fire;Francesca;Triss;1;0.0;0.000731528895391368
245;Baptism of Fire;Francesca;Vattier;4;0.037037037037037035;0.002926115581565472
246;Baptism of Fire;Francesca;Vilgefortz;1;0.0;0.000731528895391368
247;Baptism of Fire;Francesca;Yennefer;25;0.2962962962962963;0.018288222384784197
248;Baptism of Fire;Fringilla;Geralt;1;0.0;0.000731528895391368
249;Baptism of Fire;Fringilla;Keira;1;0.0;0.000731528895391368
250;Baptism of Fire;Fringilla;Merlin;1;0.0;0.000731528895391368
251;Baptism of Fire;Fringilla;Philippa;10;0.1111111111111111;0.0073152889539136795
252;Baptism of Fire;Fringilla;Sabrina;4;0.037037037037037035;0.002926115581565472
253;Baptism of Fire;Fringilla;Xarthisius;2;0.012345679012345678;0.001463057790782736
254;Baptism of Fire;Fringilla;Yennefer;17;0.19753086419753085;0.012435991221653255
255;Baptism of Fire;Geralt;Kolda;2;0.012345679012345678;0.001463057790782736
256;Baptism of Fire;Geralt;Lady;1;0.0;0.000731528895391368
257;Baptism of Fire;Geralt;Maria;1;0.0;0.000731528895391368
258;Baptism of Fire;Geralt;Meve;4;0.037037037037037035;0.002926115581565472
259;Baptism of Fire;Geralt;Millet;1;0.0;0.000731528895391368
260;Baptism of Fire;Geralt;Milva;82;1.0;0.05998536942209217
261;Baptism of Fire;Geralt;Morteisen;1;0.0;0.000731528895391368
262;Baptism of Fire;Geralt;Munro;3;0.024691358024691357;0.0021945866861741038
263;Baptism of Fire;Geralt;Pavetta;3;0.024691358024691357;0.0021945866861741038
264;Baptism of Fire;Geralt;Pegasus;1;0.0;0.000731528895391368
265;Baptism of Fire;Geralt;Percival;12;0.13580246913580246;0.008778346744696415
266;Baptism of Fire;Geralt;Rience;1;0.0;0.000731528895391368
267;Baptism of Fire;Geralt;Roach;7;0.07407407407407407;0.005120702267739576
268;Baptism of Fire;Geralt;Seven;2;0.012345679012345678;0.001463057790782736
269;Baptism of Fire;Geralt;Triss;1;0.0;0.000731528895391368
270;Baptism of Fire;Geralt;Two;1;0.0;0.000731528895391368
271;Baptism of Fire;Geralt;Vesemir;1;0.0;0.000731528895391368
272;Baptism of Fire;Geralt;Vissegerd;22;0.25925925925925924;0.016093635698610095
273;Baptism of Fire;Geralt;Yazon;2;0.012345679012345678;0.001463057790782736
274;Baptism of Fire;Geralt;Yennefer;9;0.09876543209876543;0.006583760058522311
275;Baptism of Fire;Geralt;Zoltan;82;1.0;0.05998536942209217
276;Baptism of Fire;Giselher;Iskra;1;0.0;0.000731528895391368
277;Baptism of Fire;Giselher;Kayleigh;6;0.06172839506172839;0.0043891733723482075
278;Baptism of Fire;Giselher;Mistle;4;0.037037037037037035;0.002926115581565472
279;Baptism of Fire;Giselher;Pinto;1;0.0;0.000731528895391368
280;Baptism of Fire;Giselher;Reef;1;0.0;0.000731528895391368
281;Baptism of Fire;Giselher;Servadio;3;0.024691358024691357;0.0021945866861741038
282;Baptism of Fire;Goidemar;Philippa;1;0.0;0.000731528895391368
283;Baptism of Fire;Goidemar;Riannon;6;0.06172839506172839;0.0043891733723482075
284;Baptism of Fire;Goidemar;Yennefer;1;0.0;0.000731528895391368
285;Baptism of Fire;Henselt;Sabrina;1;0.0;0.000731528895391368
286;Baptism of Fire;Henselt;Sheala;1;0.0;0.000731528895391368
287;Baptism of Fire;Houtborg;Riannon;2;0.012345679012345678;0.001463057790782736
288;Baptism of Fire;Ida;Philippa;1;0.0;0.000731528895391368
289;Baptism of Fire;Ida;Vattier;1;0.0;0.000731528895391368
290;Baptism of Fire;Ida;Yennefer;1;0.0;0.000731528895391368
291;Baptism of Fire;Iskra;Kayleigh;4;0.037037037037037035;0.002926115581565472
292;Baptism of Fire;Iskra;Mistle;1;0.0;0.000731528895391368
293;Baptism of Fire;Iskra;Reef;2;0.012345679012345678;0.001463057790782736
294;Baptism of Fire;Kayleigh;Mistle;3;0.024691358024691357;0.0021945866861741038
295;Baptism of Fire;Kayleigh;Pinto;1;0.0;0.000731528895391368
296;Baptism of Fire;Kayleigh;Reef;1;0.0;0.000731528895391368
297;Baptism of Fire;Kayleigh;Servadio;1;0.0;0.000731528895391368
298;Baptism of Fire;Kayleigh;Zgarba;1;0.0;0.000731528895391368
299;Baptism of Fire;Keira;Lara;1;0.0;0.000731528895391368
300;Baptism of Fire;Keira;Margarita;5;0.04938271604938271;0.0036576444769568397
301;Baptism of Fire;Keira;Philippa;7;0.07407407407407407;0.005120702267739576
302;Baptism of Fire;Keira;Sabrina;5;0.04938271604938271;0.0036576444769568397
303;Baptism of Fire;Keira;Sheala;1;0.0;0.000731528895391368
304;Baptism of Fire;Keira;Triss;2;0.012345679012345678;0.001463057790782736
305;Baptism of Fire;Keira;Yennefer;3;0.024691358024691357;0.0021945866861741038
306;Baptism of Fire;Lady;Zoltan;1;0.0;0.000731528895391368
307;Baptism of Fire;Lara;Margarita;1;0.0;0.000731528895391368
308;Baptism of Fire;Lara;Milva;1;0.0;0.000731528895391368
309;Baptism of Fire;Lara;Philippa;2;0.012345679012345678;0.001463057790782736
310;Baptism of Fire;Lara;Riannon;3;0.024691358024691357;0.0021945866861741038
311;Baptism of Fire;Lara;Sabrina;1;0.0;0.000731528895391368
312;Baptism of Fire;Lara;Vridank;1;0.0;0.000731528895391368
313;Baptism of Fire;Margarita;Philippa;10;0.1111111111111111;0.0073152889539136795
314;Baptism of Fire;Margarita;Sabrina;4;0.037037037037037035;0.002926115581565472
315;Baptism of Fire;Margarita;Sheala;2;0.012345679012345678;0.001463057790782736
316;Baptism of Fire;Margarita;Tissaia;1;0.0;0.000731528895391368
317;Baptism of Fire;Margarita;Yennefer;3;0.024691358024691357;0.0021945866861741038
318;Baptism of Fire;Maria;Milva;6;0.06172839506172839;0.0043891733723482075
319;Baptism of Fire;Maria;Zoltan;1;0.0;0.000731528895391368
320;Baptism of Fire;Meve;Milva;2;0.012345679012345678;0.001463057790782736
321;Baptism of Fire;Milenka;Milva;1;0.0;0.000731528895391368
322;Baptism of Fire;Millet;Rience;1;0.0;0.000731528895391368
323;Baptism of Fire;Milva;Orla;1;0.0;0.000731528895391368
324;Baptism of Fire;Milva;Pegasus;5;0.04938271604938271;0.0036576444769568397
325;Baptism of Fire;Milva;Percival;6;0.06172839506172839;0.0043891733723482075
326;Baptism of Fire;Milva;Philippa;1;0.0;0.000731528895391368
327;Baptism of Fire;Milva;Roach;4;0.037037037037037035;0.002926115581565472
328;Baptism of Fire;Milva;Seven;2;0.012345679012345678;0.001463057790782736
329;Baptism of Fire;Milva;Toruviel;1;0.0;0.000731528895391368
330;Baptism of Fire;Milva;Two;2;0.012345679012345678;0.001463057790782736
331;Baptism of Fire;Milva;Vera;1;0.0;0.000731528895391368
332;Baptism of Fire;Milva;Yazon;3;0.024691358024691357;0.0021945866861741038
333;Baptism of Fire;Milva;Yennefer;1;0.0;0.000731528895391368
334;Baptism of Fire;Milva;Zoltan;54;0.654320987654321;0.03950256035113387
335;Baptism of Fire;Mistle;Servadio;4;0.037037037037037035;0.002926115581565472
336;Baptism of Fire;Munro;Percival;1;0.0;0.000731528895391368
337;Baptism of Fire;Munro;Yazon;5;0.04938271604938271;0.0036576444769568397
338;Baptism of Fire;Munro;Zoltan;6;0.06172839506172839;0.0043891733723482075
339;Baptism of Fire;Nimue;Orla;1;0.0;0.000731528895391368
340;Baptism of Fire;Nimue;Yennefer;2;0.012345679012345678;0.001463057790782736
341;Baptism of Fire;Pavetta;Yennefer;1;0.0;0.000731528895391368
342;Baptism of Fire;Pegasus;Percival;1;0.0;0.000731528895391368
343;Baptism of Fire;Pegasus;Roach;2;0.012345679012345678;0.001463057790782736
344;Baptism of Fire;Pegasus;Zoltan;1;0.0;0.000731528895391368
345;Baptism of Fire;Percival;Two;1;0.0;0.000731528895391368
346;Baptism of Fire;Percival;Yazon;1;0.0;0.000731528895391368
347;Baptism of Fire;Percival;Zoltan;40;0.48148148148148145;0.029261155815654718
348;Baptism of Fire;Philippa;Sabrina;11;0.12345679012345678;0.008046817849305048
349;Baptism of Fire;Philippa;Sheala;3;0.024691358024691357;0.0021945866861741038
350;Baptism of Fire;Philippa;Tissaia;1;0.0;0.000731528895391368
351;Baptism of Fire;Philippa;Triss;1;0.0;0.000731528895391368
352;Baptism of Fire;Philippa;Tugdual;2;0.012345679012345678;0.001463057790782736
353;Baptism of Fire;Philippa;Vascoigne;1;0.0;0.000731528895391368
354;Baptism of Fire;Philippa;Vattier;1;0.0;0.000731528895391368
355;Baptism of Fire;Philippa;Vilgefortz;1;0.0;0.000731528895391368
356;Baptism of Fire;Philippa;Yennefer;12;0.13580246913580246;0.008778346744696415
357;Baptism of Fire;Pinto;Reef;1;0.0;0.000731528895391368
358;Baptism of Fire;Pinto;Servadio;1;0.0;0.000731528895391368
359;Baptism of Fire;Rience;Vascoigne;1;0.0;0.000731528895391368
360;Baptism of Fire;Rience;Vattier;1;0.0;0.000731528895391368
361;Baptism of Fire;Rience;Vilgefortz;3;0.024691358024691357;0.0021945866861741038
362;Baptism of Fire;Sabrina;Sheala;3;0.024691358024691357;0.0021945866861741038
363;Baptism of Fire;Sabrina;Sigismund;2;0.012345679012345678;0.001463057790782736
364;Baptism of Fire;Sabrina;Tissaia;1;0.0;0.000731528895391368
365;Baptism of Fire;Sabrina;Vilgefortz;7;0.07407407407407407;0.005120702267739576
366;Baptism of Fire;Sabrina;Yennefer;3;0.024691358024691357;0.0021945866861741038
367;Baptism of Fire;Sheala;Triss;2;0.012345679012345678;0.001463057790782736
368;Baptism of Fire;Stefan;Vattier;4;0.037037037037037035;0.002926115581565472
369;Baptism of Fire;Stefan;Vilgefortz;1;0.0;0.000731528895391368
370;Baptism of Fire;Tissaia;Vilgefortz;1;0.0;0.000731528895391368
371;Baptism of Fire;Tissaia;Yennefer;1;0.0;0.000731528895391368
372;Baptism of Fire;Triss;Yennefer;7;0.07407407407407407;0.005120702267739576
373;Baptism of Fire;Two;Zoltan;4;0.037037037037037035;0.002926115581565472
374;Baptism of Fire;Vattier;Vilgefortz;2;0.012345679012345678;0.001463057790782736
375;Baptism of Fire;Vilgefortz;Yennefer;6;0.06172839506172839;0.0043891733723482075
376;Baptism of Fire;Yazon;Zoltan;5;0.04938271604938271;0.0036576444769568397
0;The Tower of the Swallow;Amaranth;Ciri;1;0.0;0.0008635578583765112
1;The Tower of the Swallow;Amaranth;Falka;1;0.0;0.0008635578583765112
2;The Tower of the Swallow;Amaranth;Horsehide;1;0.0;0.0008635578583765112
3;The Tower of the Swallow;Amaranth;Windsor;1;0.0;0.0008635578583765112
4;The Tower of the Swallow;Andres;Boreas;1;0.0;0.0008635578583765112
5;The Tower of the Swallow;Andres;Chloe;5;0.05263157894736842;0.004317789291882556
6;The Tower of the Swallow;Andres;Ciri;1;0.0;0.0008635578583765112
7;The Tower of the Swallow;Andres;Dede;2;0.013157894736842105;0.0017271157167530224
8;The Tower of the Swallow;Andres;Stigward;2;0.013157894736842105;0.0017271157167530224
9;The Tower of the Swallow;Andres;Til;1;0.0;0.0008635578583765112
10;The Tower of the Swallow;Anna;Geralt;1;0.0;0.0008635578583765112
11;The Tower of the Swallow;Ardal;Vattier;1;0.0;0.0008635578583765112
12;The Tower of the Swallow;Ardal;Vilgefortz;1;0.0;0.0008635578583765112
13;The Tower of the Swallow;Asa;Guthlaf;1;0.0;0.0008635578583765112
14;The Tower of the Swallow;Asa;Hjalmar;1;0.0;0.0008635578583765112
15;The Tower of the Swallow;Asa;Two;1;0.0;0.0008635578583765112
16;The Tower of the Swallow;Asa;Yennefer;3;0.02631578947368421;0.0025906735751295338
17;The Tower of the Swallow;Asse;Baron;1;0.0;0.0008635578583765112
18;The Tower of the Swallow;Asse;Ciri;1;0.0;0.0008635578583765112
19;The Tower of the Swallow;Asse;Falka;2;0.013157894736842105;0.0017271157167530224
20;The Tower of the Swallow;Asse;Giselher;3;0.02631578947368421;0.0025906735751295338
21;The Tower of the Swallow;Asse;Kayleigh;2;0.013157894736842105;0.0017271157167530224
22;The Tower of the Swallow;Asse;Kelpie;1;0.0;0.0008635578583765112
23;The Tower of the Swallow;Asse;Reef;5;0.05263157894736842;0.004317789291882556
24;The Tower of the Swallow;Assire;Carthia;5;0.05263157894736842;0.004317789291882556
25;The Tower of the Swallow;Assire;Emhyr;1;0.0;0.0008635578583765112
26;The Tower of the Swallow;Assire;Esterad;1;0.0;0.0008635578583765112
27;The Tower of the Swallow;Assire;Fringilla;2;0.013157894736842105;0.0017271157167530224
28;The Tower of the Swallow;Assire;Jediah;1;0.0;0.0008635578583765112
29;The Tower of the Swallow;Assire;Neratin;1;0.0;0.0008635578583765112
30;The Tower of the Swallow;Assire;Philippa;2;0.013157894736842105;0.0017271157167530224
31;The Tower of the Swallow;Assire;Vattier;3;0.02631578947368421;0.0025906735751295338
32;The Tower of the Swallow;Avallac'h;Emhyr;1;0.0;0.0008635578583765112
33;The Tower of the Swallow;Avallac'h;Geralt;4;0.039473684210526314;0.0034542314335060447
34;The Tower of the Swallow;Avallac'h;Lara;1;0.0;0.0008635578583765112
35;The Tower of the Swallow;Baron;Ciri;4;0.039473684210526314;0.0034542314335060447
36;The Tower of the Swallow;Baron;Falka;2;0.013157894736842105;0.0017271157167530224
37;The Tower of the Swallow;Baron;Geralt;3;0.02631578947368421;0.0025906735751295338
38;The Tower of the Swallow;Baron;Stavro;2;0.013157894736842105;0.0017271157167530224
39;The Tower of the Swallow;Benda;Gedovius;3;0.02631578947368421;0.0025906735751295338
40;The Tower of the Swallow;Benda;Gemma;2;0.013157894736842105;0.0017271157167530224
41;The Tower of the Swallow;Benda;Radovid III;2;0.013157894736842105;0.0017271157167530224
42;The Tower of the Swallow;Bert;Boreas;2;0.013157894736842105;0.0017271157167530224
43;The Tower of the Swallow;Bert;Dacre;2;0.013157894736842105;0.0017271157167530224
44;The Tower of the Swallow;Bert;Jediah;1;0.0;0.0008635578583765112
45;The Tower of the Swallow;Bert;Joanna;1;0.0;0.0008635578583765112
46;The Tower of the Swallow;Bert;Neratin;2;0.013157894736842105;0.0017271157167530224
47;The Tower of the Swallow;Bert;Ola;6;0.06578947368421052;0.0051813471502590676
48;The Tower of the Swallow;Bert;Stefan;1;0.0;0.0008635578583765112
49;The Tower of the Swallow;Bert;Stigward;1;0.0;0.0008635578583765112
50;The Tower of the Swallow;Bert;Til;1;0.0;0.0008635578583765112
51;The Tower of the Swallow;Bert;Two;1;0.0;0.0008635578583765112
52;The Tower of the Swallow;Bert;Vilgefortz;1;0.0;0.0008635578583765112
53;The Tower of the Swallow;Boreas;Chloe;7;0.07894736842105263;0.006044905008635579
54;The Tower of the Swallow;Boreas;Ciri;3;0.02631578947368421;0.0025906735751295338
55;The Tower of the Swallow;Boreas;Dacre;8;0.09210526315789473;0.0069084628670120895
56;The Tower of the Swallow;Boreas;Falka;1;0.0;0.0008635578583765112
57;The Tower of the Swallow;Boreas;Joanna;1;0.0;0.0008635578583765112
58;The Tower of the Swallow;Boreas;Neratin;8;0.09210526315789473;0.0069084628670120895
59;The Tower of the Swallow;Boreas;Ola;7;0.07894736842105263;0.006044905008635579
60;The Tower of the Swallow;Boreas;Rience;3;0.02631578947368421;0.0025906735751295338
61;The Tower of the Swallow;Boreas;Scarra;1;0.0;0.0008635578583765112
62;The Tower of the Swallow;Boreas;Stefan;1;0.0;0.0008635578583765112
63;The Tower of the Swallow;Boreas;Vilgefortz;3;0.02631578947368421;0.0025906735751295338
64;The Tower of the Swallow;Bucephalus;Geralt;1;0.0;0.0008635578583765112
65;The Tower of the Swallow;Buyvid;Ciri;4;0.039473684210526314;0.0034542314335060447
66;The Tower of the Swallow;Buyvid;Vysogota;1;0.0;0.0008635578583765112
67;The Tower of the Swallow;Buyvid;Yennefer;1;0.0;0.0008635578583765112
68;The Tower of the Swallow;Cahir;Carthia;1;0.0;0.0008635578583765112
69;The Tower of the Swallow;Cahir;Ciri;10;0.11842105263157894;0.008635578583765112
70;The Tower of the Swallow;Cahir;Dandelion;8;0.09210526315789473;0.0069084628670120895
71;The Tower of the Swallow;Cahir;Emhyr;1;0.0;0.0008635578583765112
72;The Tower of the Swallow;Cahir;Geralt;77;1.0;0.06649395509499137
73;The Tower of the Swallow;Cahir;Meve;1;0.0;0.0008635578583765112
74;The Tower of the Swallow;Cahir;Milva;23;0.2894736842105263;0.019861830742659757
75;The Tower of the Swallow;Cahir;Pegasus;2;0.013157894736842105;0.0017271157167530224
76;The Tower of the Swallow;Cahir;Rience;1;0.0;0.0008635578583765112
77;The Tower of the Swallow;Cahir;Two;2;0.013157894736842105;0.0017271157167530224
78;The Tower of the Swallow;Cahir;Vattier;5;0.05263157894736842;0.004317789291882556
79;The Tower of the Swallow;Cahir;Vilgefortz;2;0.013157894736842105;0.0017271157167530224
80;The Tower of the Swallow;Carthia;Emhyr;2;0.013157894736842105;0.0017271157167530224
81;The Tower of the Swallow;Carthia;Menno;1;0.0;0.0008635578583765112
82;The Tower of the Swallow;Carthia;Vattier;9;0.10526315789473684;0.007772020725388601
83;The Tower of the Swallow;Chloe;Ciri;1;0.0;0.0008635578583765112
84;The Tower of the Swallow;Chloe;Dacre;3;0.02631578947368421;0.0025906735751295338
85;The Tower of the Swallow;Chloe;Esterhazy;1;0.0;0.0008635578583765112
86;The Tower of the Swallow;Chloe;Falka;1;0.0;0.0008635578583765112
87;The Tower of the Swallow;Chloe;Neratin;2;0.013157894736842105;0.0017271157167530224
88;The Tower of the Swallow;Chloe;Ola;2;0.013157894736842105;0.0017271157167530224
89;The Tower of the Swallow;Chloe;Rispat;1;0.0;0.0008635578583765112
90;The Tower of the Swallow;Chloe;Stefan;2;0.013157894736842105;0.0017271157167530224
91;The Tower of the Swallow;Chloe;Stigward;1;0.0;0.0008635578583765112
92;The Tower of the Swallow;Chloe;Til;1;0.0;0.0008635578583765112
93;The Tower of the Swallow;Cirilla;Emhyr;2;0.013157894736842105;0.0017271157167530224
94;The Tower of the Swallow;Cirilla;Falka;2;0.013157894736842105;0.0017271157167530224
95;The Tower of the Swallow;Cirilla;Geralt;1;0.0;0.0008635578583765112
96;The Tower of the Swallow;Cirilla;Giselher;1;0.0;0.0008635578583765112
